Using device: cuda
Scrambled cube:    DRR
   UUD
   LDB
BFFUFLULFDUL
ULDRFRBRFLBB
FDDRLFUFBRUL
   BBR
   BDR
   DLU

Scrambled cube: D U' D D' R D' F' D' R' L' F B' U R D B' U B' 
Solving...
Generation 1: Best Fitness = -10.652382850646973, Best Solution = U R D' R' R' B' R' B R' U' L' L' U L U D' L' R' F R U' L D' R 
Generation 322: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 6.714302489992056e-06
Generation 323: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 6.378587365492453e-06
Generation 324: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 6.05965799721783e-06
Generation 325: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 5.756675097356939e-06
Generation 326: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 5.4688413424890915e-06
Generation 327: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 5.195399275364637e-06
Generation 328: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 4.935629311596405e-06
Generation 329: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 4.688847846016585e-06
Generation 330: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 4.454405453715756e-06
Generation 331: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 4.231685181029968e-06
Generation 332: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 4.02010092197847e-06
Generation 333: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 3.819095875879546e-06
Generation 334: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 3.6281410820855687e-06
Generation 335: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 3.44673402798129e-06
Generation 336: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 3.2743973265822252e-06
Generation 337: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 3.110677460253114e-06
Generation 338: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 2.955143587240458e-06
Generation 339: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 2.807386407878435e-06
Generation 340: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 2.667017087484513e-06
Generation 341: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 2.5336662331102873e-06
Generation 342: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 2.4069829214547726e-06
Generation 343: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 2.286633775382034e-06
Generation 344: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 2.172302086612932e-06
Generation 345: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 2.0636869822822854e-06
Generation 346: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 1.960502633168171e-06
Generation 347: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 1.8624775015097624e-06
Generation 348: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 1.7693536264342743e-06
Generation 349: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 1.6808859451125605e-06
Generation 350: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.5968416478569325e-06
Generation 351: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 1.5169995654640858e-06
Generation 352: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 1.4411495871908815e-06
Generation 353: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 1.3690921078313372e-06
Generation 354: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 1.3006375024397704e-06
Generation 355: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 1.2356056273177818e-06
Generation 356: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 1.1738253459518927e-06
Generation 357: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 1.115134078654298e-06
Generation 358: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 1.0593773747215832e-06
Generation 359: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 1.006408505985504e-06
Generation 360: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 9.560880806862288e-07
Generation 361: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 9.082836766519173e-07
Generation 362: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 8.628694928193214e-07
Generation 363: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 8.197260181783553e-07
Generation 364: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 7.787397172694375e-07
Generation 365: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 7.398027314059656e-07
Generation 366: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 7.028125948356673e-07
Generation 367: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 6.676719650938839e-07
Generation 368: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 6.342883668391897e-07
Generation 369: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 6.025739484972302e-07
Generation 370: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 5.724452510723686e-07
Generation 371: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 5.438229885187502e-07
Generation 372: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 5.166318390928127e-07
Generation 373: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 4.908002471381721e-07
Generation 374: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 4.662602347812635e-07
Generation 375: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 4.429472230422003e-07
Generation 376: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 4.2079986189009026e-07
Generation 377: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 3.997598687955857e-07
Generation 378: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 3.797718753558064e-07
Generation 379: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 3.6078328158801606e-07
Generation 380: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 3.4274411750861524e-07
Generation 381: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 3.256069116331845e-07
Generation 382: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 3.0932656605152524e-07
Generation 383: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 2.9386023774894894e-07
Generation 384: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 2.7916722586150146e-07
Generation 385: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 2.652088645684264e-07
Generation 386: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 2.51948421340005e-07
Generation 387: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 2.3935100027300476e-07
Generation 388: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 2.273834502593545e-07
Generation 389: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 2.1601427774638676e-07
Generation 390: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 2.052135638590674e-07
Generation 391: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 1.9495288566611403e-07
Generation 392: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 1.8520524138280833e-07
Generation 393: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 1.759449793136679e-07
Generation 394: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 1.671477303479845e-07
Generation 395: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 1.5879034383058527e-07
Generation 396: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 1.50850826639056e-07
Generation 397: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 1.433082853071032e-07
Generation 398: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 1.3614287104174804e-07
Generation 399: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 1.2933572748966064e-07
Generation 400: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.2286894111517762e-07
Generation 401: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 1.1672549405941873e-07
Generation 402: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.1088921935644779e-07
Generation 403: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 1.0534475838862539e-07
Generation 404: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 1.0007752046919411e-07
Generation 405: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 9.50736444457344e-08
Generation 406: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 9.031996222344767e-08
Generation 407: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 8.580396411227528e-08
Generation 408: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 8.151376590666152e-08
Generation 409: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 7.743807761132844e-08
Generation 410: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 7.356617373076201e-08
Generation 411: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 6.98878650442239e-08
Generation 412: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 6.639347179201271e-08
Generation 413: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 6.307379820241207e-08
Generation 414: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 5.992010829229146e-08
Generation 415: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 5.6924102877676886e-08
Generation 416: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 5.407789773379304e-08
Generation 417: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 5.1374002847103385e-08
Generation 418: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 4.880530270474821e-08
Generation 419: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 4.6365037569510795e-08
Generation 420: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 4.404678569103525e-08
Generation 421: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 4.1844446406483485e-08
Generation 422: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 3.975222408615931e-08
Generation 423: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 3.776461288185134e-08
Generation 424: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 3.587638223775877e-08
Generation 425: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 3.4082563125870834e-08
Generation 426: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 3.237843496957729e-08
Generation 427: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 3.075951322109843e-08
Generation 428: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 2.9221537560043507e-08
Generation 429: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 2.776046068204133e-08
Generation 430: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 2.6372437647939262e-08
Generation 431: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 2.5053815765542297e-08
Generation 432: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 2.3801124977265182e-08
Generation 433: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 2.261106872840192e-08
Generation 434: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 2.1480515291981826e-08
Generation 435: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 2.0406489527382732e-08
Generation 436: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 1.9386165051013594e-08
Generation 437: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.8416856798462913e-08
Generation 438: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.7496013958539767e-08
Generation 439: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 1.6621213260612777e-08
Generation 440: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 1.5790152597582138e-08
Generation 441: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F R L F U' , Temperature = 1.500064496770303e-08
Generation 442: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 1.4250612719317877e-08
Generation 443: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 1.3538082083351983e-08
Generation 444: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 1.2861177979184383e-08
Generation 445: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 1.2218119080225163e-08
Generation 446: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 1.1607213126213904e-08
Generation 447: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 1.1026852469903208e-08
Generation 448: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.0475509846408047e-08
Generation 449: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 9.951734354087645e-09
Generation 450: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 9.454147636383262e-09
Generation 451: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 8.981440254564098e-09
Generation 452: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 8.532368241835893e-09
Generation 453: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 8.1057498297441e-09
Generation 454: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 7.700462338256894e-09
Generation 455: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 7.31543922134405e-09
Generation 456: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 6.949667260276847e-09
Generation 457: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 6.602183897263005e-09
Generation 458: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 6.272074702399854e-09
Generation 459: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 5.958470967279861e-09
Generation 460: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 5.660547418915868e-09
Generation 461: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 5.377520047970074e-09
Generation 462: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 5.108644045571571e-09
Generation 463: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 4.8532118432929915e-09
Generation 464: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 4.610551251128341e-09
Generation 465: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 4.380023688571924e-09
Generation 466: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 4.161022504143328e-09
Generation 467: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 3.9529713789361616e-09
Generation 468: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 3.755322809989353e-09
Generation 469: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 3.567556669489885e-09
Generation 470: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 3.3891788360153906e-09
Generation 471: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 3.219719894214621e-09
Generation 472: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 3.05873389950389e-09
Generation 473: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 2.9057972045286955e-09
Generation 474: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 2.760507344302261e-09
Generation 475: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 2.6224819770871475e-09
Generation 476: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 2.49135787823279e-09
Generation 477: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 2.3667899843211503e-09
Generation 478: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 2.248450485105093e-09
Generation 479: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 2.136027960849838e-09
Generation 480: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 2.029226562807346e-09
Generation 481: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 1.9277652346669786e-09
Generation 482: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 1.8313769729336296e-09
Generation 483: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 1.739808124286948e-09
Generation 484: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 1.6528177180726006e-09
Generation 485: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 1.5701768321689705e-09
Generation 486: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 1.491667990560522e-09
Generation 487: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 1.4170845910324957e-09
Generation 488: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 1.3462303614808708e-09
Generation 489: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 1.2789188434068273e-09
Generation 490: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.2149729012364858e-09
Generation 491: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 1.1542242561746614e-09
Generation 492: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 1.0965130433659283e-09
Generation 493: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 1.041687391197632e-09
Generation 494: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 9.896030216377502e-10
Generation 495: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 9.401228705558627e-10
Generation 496: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 8.931167270280695e-10
Generation 497: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 8.48460890676666e-10
Generation 498: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 8.060378461428327e-10
Generation 499: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 7.65735953835691e-10
Generation 500: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 7.274491561439065e-10
Generation 501: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 6.910766983367112e-10
Generation 502: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 6.565228634198756e-10
Generation 503: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 6.236967202488818e-10
Generation 504: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 5.925118842364377e-10
Generation 505: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 5.628862900246158e-10
Generation 506: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 5.34741975523385e-10
Generation 507: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 5.080048767472157e-10
Generation 508: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 4.826046329098548e-10
Generation 509: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 4.584744012643621e-10
Generation 510: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 4.3555068120114394e-10
Generation 511: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 4.137731471410867e-10
Generation 512: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 3.9308448978403234e-10
Generation 513: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 3.734302652948307e-10
Generation 514: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 3.5475875203008914e-10
Generation 515: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 3.3702081442858467e-10
Generation 516: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 3.201697737071554e-10
Generation 517: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 3.041612850217976e-10
Generation 518: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 2.889532207707077e-10
Generation 519: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 2.745055597321723e-10
Generation 520: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 2.607802817455637e-10
Generation 521: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 2.477412676582855e-10
Generation 522: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 2.353542042753712e-10
Generation 523: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 2.2358649406160263e-10
Generation 524: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 2.124071693585225e-10
Generation 525: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F R L F U' , Temperature = 2.0178681089059635e-10
Generation 526: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F R L F U' , Temperature = 1.9169747034606651e-10
Generation 527: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 1.8211259682876317e-10
Generation 528: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 1.73006966987325e-10
Generation 529: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 1.6435661863795874e-10
Generation 530: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.561387877060608e-10
Generation 531: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 1.4833184832075774e-10
Generation 532: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 1.4091525590471985e-10
Generation 533: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 1.3386949310948385e-10
Generation 534: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 1.2717601845400964e-10
Generation 535: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 1.2081721753130916e-10
Generation 536: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F R L F U' , Temperature = 1.147763566547437e-10
Generation 537: Best Fitness = -8.303235054016113, Best Solution = F' B' F' D U' F L R F U' , Temperature = 1.0903753882200651e-10
Generation 538: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 1.0358566188090618e-10
Generation 539: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 9.840637878686087e-11
Generation 540: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 9.348605984751783e-11
Generation 541: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 8.881175685514194e-11
Generation 542: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 8.437116901238483e-11
Generation 543: Best Fitness = -8.303235054016113, Best Solution = B' F F D U' F L R F U' , Temperature = 8.015261056176558e-11
Generation 544: Best Fitness = -8.303235054016113, Best Solution = F B' F D U' F L R F U' , Temperature = 7.61449800336773e-11
Generation 545: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 7.233773103199343e-11
Generation 546: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F L R F U' , Temperature = 6.872084448039375e-11
Generation 547: Best Fitness = -8.303235054016113, Best Solution = B' F F U' D F R L F U' , Temperature = 6.528480225637406e-11
Generation 548: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 6.202056214355536e-11
Generation 549: Best Fitness = -8.303235054016113, Best Solution = F F B' U' D F L R F U' , Temperature = 5.891953403637759e-11
Generation 550: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 5.5973557334558705e-11
Generation 551: Best Fitness = -8.303235054016113, Best Solution = F B' F U' D F L R F U' , Temperature = 5.317487946783077e-11
Generation 552: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F R L F U' , Temperature = 5.0516135494439226e-11
Generation 553: Best Fitness = -8.303235054016113, Best Solution = F F B' D U' F L R F U' , Temperature = 4.7990328719717265e-11
